Date,RELIANCE,HDFCBANK,ICICIBANK,INFY,TCS,HINDUNILVR,ITC,BHARTIARTL,SBIN,KOTAKBANK,AXISBANK,BAJFINANCE,BAJAJFINSV,HCLTECH,WIPRO,LTIM,TECHM,LT,ULTRACEMCO,GRASIM,SHREECEM,TATASTEEL,JSWSTEEL,HINDALCO,COALINDIA,ONGC,POWERGRID,NTPC,ADANIENT,ADANIPORTS,ASIANPAINT,TITAN,NESTLEIND,BRITANNIA,MARUTI,M&M,TATAMOTORS,BAJAJ-AUTO,HEROMOTOCO,EICHERMOT,APOLLOHOSP,SUNPHARMA,DRREDDY,CIPLA,DIVISLAB,UPL,SBILIFE,HDFCLIFE,SBICARD,INDUSINDBK
2020-03-27,1065.6,904.45,339.85,652.7,1824.5,2140.55,163.2,448.95,195.95,1399.1,359.75,2542.3,4890.6,430.65,183.5,,504.1,837.05,3143.6,460.9,17666.25,277.25,151.45,91.55,131.7,64.45,160.0,83.0,128.0,251.3,1604.15,937.05,15108.6,2529.25,4646.1,294.5,70.7,2053.45,1661.2,14319.8,1167.0,338.25,2916.5,407.65,1862.55,322.2,602.85,441.0,655.9,411.1
2020-03-30,1030.45,831.65,313.4,626.7,1778.5,2184.35,159.2,431.05,186.9,1293.7,368.15,2242.1,4661.15,419.0,184.15,,526.8,798.65,3085.9,450.5,16935.45,254.05,142.4,88.8,133.15,63.35,155.65,81.75,128.7,251.65,1594.95,943.65,15658.65,2473.75,4328.45,274.4,68.15,1986.7,1553.5,13333.1,1098.25,332.7,2994.25,431.75,1893.9,308.45,622.0,412.5,615.35,413.4
2020-03-31,1113.75,861.9,323.75,641.5,1826.1,2298.5,171.7,440.9,196.85,1296.05,379.0,2215.8,4591.2,436.4,196.7,,565.5,808.5,3244.85,476.1,17546.35,269.6,146.25,95.7,140.05,68.3,159.1,84.2,137.6,251.3,1666.5,933.7,16300.6,2688.95,4288.3,284.95,71.05,2022.35,1596.45,13095.9,1139.05,352.3,3120.75,422.85,1989.05,326.5,641.0,441.35,618.65,351.3
2020-04-01,1080.45,829.65,311.15,602.8,1708.75,2179.65,166.4,421.35,186.55,1181.65,358.65,2219.35,4501.9,413.55,189.5,,511.2,774.35,3140.65,476.15,16549.65,266.35,143.0,91.65,139.45,65.75,154.6,81.0,133.95,244.8,1603.2,936.05,15654.55,2564.85,4246.35,272.85,67.95,2051.1,1639.65,13001.6,1088.85,343.55,3095.0,413.75,1877.0,305.75,635.1,429.9,608.05,342.25
2020-04-03,1077.45,813.85,286.65,585.7,1654.2,2154.1,177.9,423.95,175.5,1140.85,325.45,2207.5,4510.75,405.8,180.0,,520.9,774.65,3041.6,454.7,15783.8,253.75,140.7,88.8,137.75,69.85,156.2,79.55,129.05,244.8,1520.9,862.8,15104.65,2563.25,4011.5,280.7,65.3,2033.75,1582.05,12680.05,1189.55,375.95,3146.8,449.2,1901.05,298.1,650.15,422.3,590.25,313.2
2020-04-07,1206.1,896.1,326.1,639.0,1775.2,2444.9,181.55,470.2,186.4,1198.05,388.85,2253.35,4724.9,451.15,191.9,,549.85,801.65,3279.5,518.55,16634.55,276.2,158.1,103.95,140.15,72.9,158.0,81.55,138.15,248.1,1623.8,947.45,17038.65,2834.5,4553.65,321.0,67.25,2280.05,1769.2,13096.05,1225.95,417.35,3583.2,492.25,2067.85,323.65,735.3,470.5,586.05,383.85
2020-04-08,1192.15,888.9,318.95,631.6,1705.45,2460.85,178.65,461.65,183.0,1187.65,391.35,2332.9,4608.5,463.1,192.9,,558.9,807.1,3256.45,512.6,16063.95,274.75,154.6,100.85,137.35,74.45,158.35,85.2,138.1,250.85,1608.95,913.45,16871.25,2775.55,4698.1,326.4,67.6,2260.0,1821.65,13158.5,1263.95,436.7,3683.0,512.75,2168.95,320.2,742.8,476.6,579.5,399.15
2020-04-09,1219.95,925.05,342.7,636.25,1766.15,2372.25,185.25,488.7,187.75,1272.9,420.15,2551.85,4820.25,469.05,196.7,,545.25,812.8,3366.05,530.55,16935.3,284.85,166.3,107.55,140.8,77.3,164.45,87.1,142.45,251.9,1651.35,1013.85,16839.7,2801.7,5326.65,381.4,74.6,2435.95,1990.9,13742.3,1279.85,454.45,3621.55,579.6,2310.9,319.0,739.45,472.25,595.2,395.4
2020-04-13,1189.15,895.35,330.65,637.4,1759.25,2346.45,181.6,512.2,183.5,1250.9,418.95,2287.3,4491.4,458.25,189.2,,526.85,865.45,3466.1,544.5,17301.1,282.55,167.65,113.8,145.9,75.05,159.95,88.65,149.0,262.85,1680.85,966.85,16599.95,2706.15,5283.15,362.85,74.25,2397.55,1919.05,13400.55,1279.4,462.35,3746.6,592.85,2341.2,324.95,707.75,477.8,505.5,410.4
2020-04-15,1149.85,863.3,327.35,639.05,1735.15,2487.55,189.35,510.5,182.35,1173.75,417.3,2182.45,4599.1,478.75,186.55,,538.65,880.15,3600.15,535.4,18138.55,285.15,171.4,115.1,146.85,74.35,159.55,89.9,145.25,268.9,1718.2,952.05,17325.9,2837.35,5094.3,353.15,72.9,2335.15,1824.1,13314.9,1360.55,449.2,3807.6,592.35,2395.45,350.55,700.9,471.7,504.65,424.1
2020-04-16,1168.05,879.75,342.0,623.85,1716.05,2436.1,186.35,500.45,188.5,1130.85,422.55,2220.0,4699.6,459.75,187.85,,517.65,911.65,3539.1,543.75,18928.9,288.9,170.65,120.55,147.4,75.45,163.4,95.1,143.3,267.6,1743.1,985.25,17895.25,2836.8,5130.8,356.7,74.65,2333.55,1782.65,13371.35,1423.45,463.7,3860.65,600.45,2393.2,363.2,685.25,489.7,532.1,435.4
2020-04-17,1224.0,910.3,375.55,628.75,1806.2,2385.0,188.1,502.45,193.25,1186.25,478.8,2308.15,4999.7,455.25,187.0,,509.85,932.9,3534.05,545.55,18946.75,293.35,177.3,124.15,148.75,76.3,167.75,95.5,143.9,268.15,1756.25,975.5,17324.3,2832.15,5505.0,363.2,76.85,2379.15,1835.9,14770.35,1374.1,457.1,3929.55,598.0,2332.2,363.3,702.45,495.5,530.5,474.45
2020-04-20,1243.8,944.85,361.3,653.3,1818.65,2336.55,180.7,490.3,192.5,1177.75,455.95,2308.25,4882.25,470.0,181.1,,524.85,915.6,3516.55,521.65,18996.9,286.4,167.5,116.45,144.2,74.0,165.5,98.9,146.7,270.5,1730.45,975.5,16976.4,2833.0,5331.35,355.85,80.45,2378.3,1805.85,14214.45,1450.95,473.4,3844.75,585.4,2342.55,354.75,700.0,508.3,540.1,456.7
2020-04-21,1237.35,921.65,331.85,633.2,1737.65,2317.4,179.6,500.5,184.75,1130.15,420.65,2099.75,4595.05,455.7,178.05,,512.95,870.35,3403.25,509.55,18828.45,265.95,159.6,107.1,139.0,69.35,162.65,97.3,135.95,265.2,1726.0,936.7,17015.35,2863.25,5001.1,332.05,74.65,2323.25,1827.55,13495.0,1351.15,473.15,4016.4,592.1,2406.6,345.95,671.3,496.35,525.9,400.85
2020-04-22,1363.6,928.6,335.95,641.85,1769.5,2386.15,182.25,501.4,188.7,1152.15,431.15,2148.25,4775.75,462.4,178.55,,518.3,852.6,3441.15,510.4,19217.15,268.35,161.2,108.3,140.7,65.35,162.2,97.6,137.6,271.9,1813.0,951.4,17642.05,2952.65,5180.85,340.2,75.9,2379.7,1887.65,13703.3,1348.3,474.35,4056.8,587.2,2384.5,353.65,704.8,503.65,532.4,415.9
2020-04-23,1370.9,954.95,352.95,679.3,1878.25,2317.5,180.55,496.0,186.7,1249.65,430.05,2172.45,4729.6,477.7,180.9,,523.7,840.6,3442.2,500.45,18707.75,270.3,159.95,111.25,140.9,67.35,158.0,95.2,140.5,277.6,1821.65,912.6,17436.05,2947.4,5156.35,347.5,75.65,2430.65,1865.0,14068.35,1384.05,477.45,4027.1,586.7,2417.3,348.9,717.65,488.5,560.95,409.95
2020-04-24,1417.0,938.05,334.85,658.0,1818.55,2283.1,180.05,494.25,179.75,1239.55,403.95,1976.25,4389.8,468.1,177.75,,503.45,851.2,3307.95,499.05,18650.0,267.55,153.25,103.65,137.0,67.6,159.15,93.4,134.65,270.65,1827.55,906.05,17406.05,3062.15,5045.65,334.3,74.2,2445.35,1894.8,13589.2,1359.5,485.55,4002.8,599.3,2425.4,335.85,679.15,453.35,557.85,382.9
2020-04-27,1429.75,929.7,347.9,664.6,1836.6,2320.45,179.85,494.05,180.9,1303.6,427.3,2044.05,4617.5,483.1,182.05,,511.7,855.25,3360.65,498.25,19021.85,271.65,157.3,108.2,138.1,68.45,159.6,92.35,134.6,271.15,1851.35,927.75,17950.8,3242.05,5056.35,330.3,75.25,2505.75,1935.2,13999.5,1418.9,489.9,3980.3,608.7,2425.85,349.35,714.1,484.75,552.7,407.4
2020-04-28,1428.15,931.4,359.85,660.7,1859.05,2289.95,179.45,485.65,184.3,1326.65,455.45,2228.1,4861.8,471.1,179.7,,520.4,857.15,3394.0,497.45,18865.9,273.55,159.4,108.75,135.4,69.2,157.2,90.35,139.3,272.95,1824.4,932.85,17569.65,3193.95,5052.7,335.95,76.95,2463.7,1943.1,14326.85,1426.45,473.95,3949.75,598.6,2363.35,360.5,719.85,486.15,550.9,468.05
2020-04-29,1426.95,977.1,370.45,676.55,1905.65,2231.75,182.15,496.0,190.1,1327.85,439.1,2296.45,4998.65,491.75,180.65,,528.7,875.35,3434.35,501.95,19217.0,282.65,164.1,116.3,139.85,70.5,158.05,90.2,139.5,287.65,1767.5,925.4,17489.7,3156.8,5068.45,348.0,78.15,2499.15,1970.25,14315.75,1417.95,477.65,3880.7,596.25,2369.85,360.6,713.35,492.85,577.5,471.1
2020-04-30,1466.0,1001.8,380.15,715.5,2014.45,2195.0,182.05,514.3,190.5,1357.2,444.9,2318.1,5104.35,543.55,190.95,,546.25,897.55,3534.3,504.9,19767.9,298.3,180.65,130.2,148.5,79.9,162.05,95.05,141.4,290.1,1758.7,970.05,17924.65,3165.75,5358.8,366.65,93.75,2623.3,2166.7,14707.95,1394.35,464.45,3936.3,589.6,2332.9,420.05,726.85,501.05,599.15,468.15
2020-05-04,1435.2,923.0,338.05,673.7,1930.45,2082.65,174.05,532.5,178.85,1277.8,402.8,2079.65,4762.35,514.25,190.05,,502.45,850.65,3347.6,479.05,18625.0,273.6,163.55,115.9,142.3,76.55,159.05,91.45,131.55,266.35,1676.8,891.85,17456.45,3092.95,4886.3,357.05,83.9,2442.15,2000.7,13748.8,1371.75,465.45,3939.0,611.85,2287.15,385.4,687.65,478.95,568.45,423.05
2020-05-05,1460.65,911.45,330.85,673.7,1932.75,2041.5,173.9,528.05,170.4,1238.35,389.0,2002.35,4629.2,520.4,184.2,,499.95,836.9,3284.35,471.45,18529.95,272.65,163.9,115.9,138.0,78.45,163.65,92.6,132.7,263.1,1619.15,886.95,17421.5,2978.75,4829.85,368.15,80.9,2422.8,1965.35,13810.95,1347.6,456.3,3833.9,596.9,2284.25,387.05,713.55,477.55,553.0,418.7
2020-05-06,1460.75,946.4,341.4,665.9,1903.6,2010.2,163.9,546.0,171.1,1245.95,388.85,2106.25,4692.9,519.1,187.05,,506.85,837.3,3324.4,482.4,18845.0,277.75,165.8,118.6,133.75,79.25,165.4,94.7,133.25,270.15,1610.65,876.45,17309.3,2987.7,4843.25,387.15,83.2,2471.85,2026.75,13859.95,1305.75,454.4,3852.5,591.75,2291.35,379.0,731.15,491.0,565.65,425.5
2020-05-07,1506.95,925.0,336.75,664.95,1891.65,1992.05,161.0,528.05,170.75,1199.8,397.35,2060.55,4673.4,511.75,184.1,,516.35,822.85,3252.85,485.2,18432.4,275.85,172.2,117.65,130.8,75.6,161.75,90.45,134.9,282.4,1594.3,849.1,17142.45,2915.35,4749.3,400.65,82.5,2406.55,2000.3,14010.5,1271.15,452.2,3837.65,589.55,2258.85,368.4,735.15,494.55,574.45,454.35
2020-05-08,1561.8,929.05,337.7,674.2,1893.4,2089.45,158.25,530.05,166.65,1217.45,382.05,2024.15,4601.0,518.4,184.0,,536.2,815.95,3305.8,486.3,18732.75,272.9,168.65,117.1,129.0,76.0,159.0,87.0,137.15,285.05,1578.4,832.85,17802.95,2994.65,4654.15,386.7,81.05,2419.05,1962.6,13858.85,1314.8,469.0,3984.0,591.9,2300.0,364.6,760.05,520.05,561.95,440.35
2020-05-11,1576.8,915.8,320.15,682.9,1935.3,2048.0,158.45,536.2,165.45,1188.45,379.55,2015.05,4558.0,527.55,184.7,,530.2,821.6,3360.75,504.45,18914.9,276.2,174.55,119.75,128.45,77.05,158.8,86.65,140.05,289.7,1569.6,829.6,17562.1,3053.95,4937.8,390.1,86.1,2566.3,2088.65,14288.95,1304.2,463.85,3862.0,586.05,2326.9,368.1,750.5,525.2,548.5,433.4
2020-05-12,1479.25,901.55,321.2,687.65,1949.5,2011.55,165.05,559.85,166.9,1157.2,386.85,2069.7,4668.2,527.4,187.05,,533.25,814.8,3349.35,517.95,19127.2,273.95,178.2,121.1,126.85,76.3,163.3,91.65,139.9,291.5,1523.35,846.45,17461.95,3107.3,4951.3,393.05,86.2,2628.85,2114.3,14167.05,1301.1,463.9,3773.4,570.15,2363.55,374.55,744.6,526.8,543.1,446.2
2020-05-13,1496.45,927.65,338.05,694.15,1949.65,1995.75,165.4,555.95,174.1,1186.7,414.0,2161.05,4816.4,528.75,189.7,,544.75,862.9,3546.7,522.95,19763.25,276.55,182.35,123.55,130.6,78.2,166.65,93.05,141.15,309.35,1563.3,860.45,16512.35,3079.55,5036.1,413.05,87.2,2696.0,2187.6,14271.65,1284.55,452.35,3779.6,570.2,2339.5,389.65,760.5,516.75,548.3,448.6
2020-05-14,1435.95,893.7,327.4,658.15,1902.35,2006.05,163.8,539.85,167.95,1173.1,401.95,2112.0,4790.25,517.45,186.0,,515.7,871.65,3609.5,511.4,19310.8,268.55,175.2,117.2,128.65,76.15,160.8,89.35,140.9,308.4,1522.4,846.0,16242.5,3118.7,5114.05,400.45,83.8,2702.65,2241.35,14031.85,1294.4,455.95,3732.0,569.75,2366.6,391.85,746.75,495.0,538.65,428.0
2020-05-15,1459.4,888.15,322.7,652.3,1892.9,2032.1,164.65,554.1,166.4,1178.3,388.55,2086.45,4723.25,511.25,183.8,,510.55,864.4,3583.15,517.85,19059.7,273.45,174.3,119.25,129.6,76.15,159.8,90.85,141.05,309.25,1552.95,845.6,16443.8,3125.65,5100.4,381.3,84.35,2663.6,2193.55,14099.6,1355.3,448.6,3735.1,570.3,2335.2,378.9,751.95,487.3,539.45,418.7
2020-05-18,1440.75,836.65,298.5,663.9,1945.6,2005.25,164.75,538.05,155.3,1113.65,358.8,1938.6,4465.45,510.75,182.2,,504.05,813.35,3307.8,495.8,18152.7,266.6,163.25,115.35,121.7,72.9,154.5,88.9,135.9,293.3,1501.1,817.3,16240.35,3109.55,4720.95,377.2,80.65,2477.45,2070.55,12988.2,1266.05,440.7,3679.15,600.45,2330.2,375.8,700.75,469.35,528.9,376.75
2020-05-19,1408.9,830.65,300.3,668.6,1948.65,1975.55,170.75,598.8,152.8,1130.45,354.5,1964.95,4535.45,518.25,184.4,,512.6,796.35,3438.15,511.85,18340.75,272.0,169.3,117.3,123.6,77.15,158.05,91.05,139.7,319.2,1503.95,826.8,16150.3,3104.0,4805.3,382.9,81.8,2509.3,2073.5,12966.2,1274.25,441.7,3699.6,594.95,2321.75,339.65,702.95,471.75,537.65,367.8
2020-05-20,1433.7,857.1,305.65,669.55,1953.6,1990.85,175.75,594.05,153.4,1160.1,362.5,2042.8,4702.05,526.75,184.95,,519.2,835.0,3528.5,536.85,19411.65,283.2,171.05,120.8,123.25,78.0,158.45,92.9,141.35,323.75,1500.05,848.7,16303.4,3127.85,4891.95,405.05,83.45,2557.75,2023.6,13675.1,1288.45,455.75,3910.2,620.65,2372.7,356.55,715.8,479.25,536.75,357.3
2020-05-21,1441.25,859.55,304.4,672.2,1991.2,1970.9,188.95,594.55,151.95,1150.25,357.2,1990.2,4539.2,534.85,189.1,,520.05,820.5,3571.5,526.95,19251.15,283.7,169.9,129.5,124.5,77.0,158.9,90.25,138.3,317.15,1574.3,849.85,16295.45,3110.95,5050.1,408.3,84.1,2640.35,2119.5,14087.6,1280.3,466.45,3847.5,616.6,2357.35,366.8,730.4,493.8,542.35,346.8
2020-05-22,1431.55,838.85,291.05,692.35,2020.35,1987.9,186.35,593.2,150.85,1160.2,336.95,1895.3,4315.55,530.4,189.0,,529.65,815.7,3638.95,532.35,19910.25,274.45,166.15,124.85,125.2,76.15,155.85,90.95,138.1,310.6,1617.9,849.65,16215.15,3167.1,5134.3,426.35,82.8,2553.75,2150.6,13922.4,1280.0,469.4,3892.85,639.35,2320.0,371.15,729.95,494.75,509.55,338.35
2020-05-26,1424.05,852.4,292.7,680.55,1943.0,1977.8,191.7,559.25,151.4,1153.2,341.3,1829.0,4097.25,524.0,188.8,,520.45,825.55,3786.0,532.65,20667.3,280.45,176.25,129.1,127.25,77.0,157.35,93.0,139.5,315.6,1629.85,892.75,16655.15,3163.85,5246.15,429.15,83.1,2564.85,2113.65,14805.1,1321.75,459.15,3864.3,627.7,2295.7,367.05,754.45,507.45,498.75,348.2
2020-05-27,1445.55,903.65,318.85,705.45,2005.3,1998.1,192.15,563.1,158.6,1217.55,387.0,1936.45,4258.05,530.95,201.25,,523.75,850.85,3727.4,566.65,20477.55,287.95,184.8,133.3,130.8,77.95,157.15,94.7,141.0,326.65,1619.45,885.85,16716.5,3220.3,5244.4,432.5,84.55,2580.55,2175.65,14966.95,1337.6,450.9,3883.0,633.05,2290.4,387.8,741.15,503.3,517.45,368.95
2020-05-28,1472.25,945.25,326.85,707.4,2004.3,2009.95,190.65,562.75,158.2,1229.45,390.95,1947.7,4285.95,542.65,199.35,,529.7,905.5,3809.2,576.5,20808.9,295.5,184.15,138.4,133.9,78.85,157.25,95.7,142.65,331.8,1643.6,899.45,16989.15,3323.25,5468.35,440.4,87.0,2600.0,2298.1,16236.5,1337.05,459.1,3887.75,628.35,2285.1,391.1,748.1,516.8,532.3,386.85
2020-05-29,1464.4,951.65,331.95,691.0,1972.35,2057.35,197.35,552.6,161.3,1224.0,384.95,1953.65,4404.9,550.25,212.8,,530.45,932.25,3904.85,589.2,20800.0,295.2,184.2,138.85,141.3,83.2,157.55,97.85,148.35,323.8,1683.1,890.0,17540.8,3378.85,5610.8,436.35,87.0,2710.5,2360.85,16548.45,1356.95,474.25,4071.25,648.15,2390.1,405.85,768.65,523.2,538.85,393.65
2020-06-01,1520.35,987.65,339.25,699.55,2045.25,2108.55,200.55,559.05,170.05,1248.4,396.95,2160.85,4763.2,559.75,215.05,,543.55,928.15,3815.7,580.05,21069.35,315.2,193.95,139.15,148.55,83.95,158.85,97.9,150.5,329.35,1693.25,958.9,17183.45,3434.85,5793.6,461.1,89.55,2758.3,2326.3,16985.75,1373.3,465.4,3953.55,642.5,2480.05,419.3,774.8,516.1,547.8,410.1
2020-06-02,1535.7,1001.0,348.4,708.1,2047.15,2107.4,197.25,558.1,170.25,1342.9,410.1,2346.2,5184.7,560.2,215.85,,547.5,945.45,3834.25,596.35,21201.0,319.4,192.15,141.15,143.4,84.3,165.05,96.75,149.95,339.95,1709.3,976.15,17014.45,3451.0,5690.1,462.85,96.5,2796.1,2318.25,17396.25,1360.65,473.1,3895.3,637.6,2411.0,424.7,779.5,499.7,570.05,434.7
2020-06-03,1541.65,1022.25,356.85,701.55,2046.15,2120.5,196.7,551.65,174.9,1386.55,409.55,2411.9,5286.05,562.8,211.35,,553.25,961.3,3855.9,597.8,21630.1,317.4,192.7,143.35,141.7,86.3,164.55,94.7,150.65,339.55,1716.55,984.35,17407.55,3510.3,5624.0,485.1,98.75,2783.4,2300.2,17542.85,1349.8,476.15,3962.4,641.2,2382.2,419.1,807.1,501.35,611.3,432.35
2020-06-04,1579.8,1001.7,347.85,707.75,2091.55,2120.6,200.15,572.45,174.05,1334.4,394.35,2313.05,5136.8,578.95,216.25,,582.1,930.7,3803.9,605.1,21396.65,319.95,192.0,142.65,140.25,84.9,169.25,95.15,148.0,339.2,1633.75,971.25,17196.6,3450.35,5690.2,478.45,98.5,2817.25,2329.25,17272.95,1364.25,494.85,3998.9,660.55,2421.15,422.05,794.8,517.6,612.4,415.05
2020-06-05,1581.7,1033.35,357.2,703.55,2048.25,2087.6,200.0,584.35,187.8,1337.8,405.3,2390.35,5236.4,575.95,218.75,,579.85,955.25,3869.55,627.15,22089.6,338.95,197.05,149.25,144.85,86.95,171.45,97.95,152.45,341.15,1638.55,990.95,17096.85,3466.7,5746.2,484.2,110.75,2776.3,2340.65,17495.35,1359.05,494.25,4024.9,650.9,2460.05,439.4,796.7,516.25,626.0,422.35
2020-06-08,1569.5,1015.9,359.8,720.85,2071.75,2111.7,197.65,585.15,186.8,1336.75,430.25,2507.25,5440.95,578.25,226.45,,590.0,961.35,3778.2,617.15,21180.9,333.6,194.95,146.35,146.7,90.95,172.35,98.55,152.65,343.3,1634.25,1025.0,16836.2,3426.8,5734.8,470.85,115.45,2801.05,2384.3,16894.85,1364.05,489.0,3967.6,635.1,2413.05,436.8,779.3,522.05,614.85,451.6
2020-06-09,1537.15,987.3,348.55,717.6,2072.05,2106.5,198.5,567.8,184.45,1304.15,420.05,2443.6,5310.8,572.85,218.35,,586.2,953.3,3791.35,611.9,21009.8,332.2,190.05,142.6,144.3,90.0,170.55,98.0,151.9,346.05,1642.05,997.1,16552.55,3415.7,5662.3,478.75,111.45,2791.15,2387.3,17026.85,1364.55,500.75,4123.8,640.05,2421.8,430.6,758.5,506.85,611.65,463.9
2020-06-10,1572.15,991.85,353.0,715.85,2108.75,2119.6,199.05,567.1,187.7,1332.25,427.45,2435.65,5223.0,578.7,217.0,,590.5,946.55,3792.45,614.75,21513.3,324.0,190.95,146.95,140.7,88.25,170.05,98.15,151.85,346.55,1635.95,977.25,16534.7,3377.0,5675.6,472.05,111.4,2717.2,2292.25,17090.05,1355.65,499.15,4112.5,642.95,2394.65,425.0,741.7,501.7,598.4,499.6
2020-06-11,1537.7,968.6,341.25,703.95,2067.65,2106.9,194.25,551.85,177.15,1298.7,413.45,2338.9,5158.0,578.05,212.9,,571.85,930.45,3704.9,590.6,21251.2,313.15,184.65,144.4,137.7,86.9,171.0,98.05,151.8,338.65,1610.6,951.25,16608.25,3370.35,5426.15,474.55,106.15,2718.55,2309.95,16442.8,1347.55,473.65,4057.6,635.0,2356.3,417.45,740.9,501.65,591.05,523.15
2020-06-12,1588.8,982.75,344.2,692.05,2039.5,2107.25,193.9,560.1,179.15,1279.8,408.0,2450.15,5285.95,570.75,207.9,,554.7,926.4,3788.55,601.95,22392.65,317.6,188.95,146.05,134.65,83.9,166.3,96.9,152.3,345.3,1637.35,977.7,16496.3,3366.05,5561.75,508.45,105.3,2782.15,2401.85,16857.3,1403.6,480.1,4007.95,643.6,2395.1,411.65,750.45,502.3,590.45,528.45
2020-06-15,1614.55,949.85,331.1,687.55,2029.9,2084.3,187.2,550.7,173.7,1248.9,389.6,2351.4,5103.6,578.95,213.8,,548.8,899.9,3744.8,581.9,22117.25,306.2,183.75,145.8,132.1,84.1,163.25,93.2,149.25,339.75,1618.2,948.4,16400.3,3357.2,5475.75,508.15,100.5,2728.55,2348.15,16481.95,1410.7,485.8,4012.3,643.65,2335.05,405.0,745.3,499.9,592.55,490.55
2020-06-16,1617.7,990.4,342.95,701.2,2045.8,2076.35,185.0,544.9,172.9,1276.8,381.55,2365.0,5128.3,580.9,212.4,,533.3,895.05,3779.95,589.1,22111.3,308.95,190.05,150.1,131.15,83.9,162.7,92.8,146.2,340.8,1621.7,958.05,16342.1,3345.35,5502.2,506.75,94.75,2718.45,2395.95,16709.05,1372.75,483.4,4005.45,637.8,2320.35,414.25,764.1,505.7,585.75,481.8
2020-06-17,1615.35,979.25,341.95,703.65,2047.8,2078.25,181.2,563.45,172.95,1243.8,389.6,2396.0,5036.95,575.85,217.8,,535.55,884.8,3809.2,583.85,21635.4,308.2,191.85,148.0,129.45,84.2,159.5,91.5,147.15,341.3,1595.4,963.0,16198.15,3401.45,5726.2,497.6,95.4,2689.45,2363.3,16796.85,1352.35,485.65,3985.2,640.35,2300.1,420.8,772.05,500.4,579.5,491.15
2020-06-18,1655.9,1019.95,352.0,713.9,2038.1,2065.35,186.6,560.9,179.65,1303.35,405.4,2525.95,5427.55,578.95,218.15,,535.9,896.65,3844.25,598.1,21850.0,318.1,193.4,150.8,137.6,83.6,165.45,92.7,147.85,343.8,1597.8,976.0,16178.95,3404.25,5714.4,506.6,96.35,2678.35,2364.95,17116.05,1347.45,484.25,4007.0,642.05,2310.45,427.9,771.6,515.95,587.9,499.2
2020-06-19,1759.4,1033.35,363.8,705.55,2044.6,2092.75,184.05,572.5,184.5,1302.5,417.05,2698.6,5899.8,569.6,222.05,,538.85,898.2,3836.35,601.25,21678.95,320.55,194.3,151.05,137.25,85.75,171.4,93.0,152.7,348.9,1622.5,975.85,16094.85,3438.55,5897.35,500.05,102.5,2674.35,2355.85,17349.35,1370.7,488.1,4005.6,636.2,2304.75,436.9,775.85,521.1,616.95,483.65
2020-06-22,1746.15,1028.75,367.55,703.7,2027.95,2100.8,185.0,581.05,187.7,1355.35,430.15,2840.3,6183.55,569.6,218.05,,548.5,907.45,3825.25,617.6,22017.6,325.7,197.95,150.1,143.65,84.85,178.6,95.3,154.65,349.6,1652.15,979.5,16140.8,3421.2,5896.0,498.75,102.65,2855.75,2412.6,17588.95,1398.3,493.2,4032.85,655.95,2349.25,446.2,777.95,520.4,657.9,489.9
2020-06-23,1720.9,1042.3,376.15,720.65,2035.3,2155.95,185.85,578.8,192.45,1389.9,443.65,3025.5,6319.65,580.25,220.6,,558.8,967.6,3942.8,622.35,22756.25,332.0,201.65,158.35,143.85,85.65,187.45,100.75,157.2,355.65,1683.9,999.25,16548.45,3467.05,5886.5,516.4,104.4,2862.15,2418.85,17891.15,1416.1,500.45,4108.85,659.8,2380.05,463.1,796.65,537.05,679.95,520.4
2020-06-24,1727.85,1032.5,348.1,714.15,2042.2,2130.3,191.85,557.35,184.6,1343.9,424.65,2934.45,6046.05,559.6,218.2,,560.95,955.55,3821.6,613.65,22566.25,326.05,193.9,151.4,141.55,83.1,178.5,97.05,154.8,351.85,1747.25,988.2,16707.95,3446.4,5755.35,515.35,104.8,2817.25,2493.8,18436.85,1411.8,484.4,4042.65,631.2,2341.35,444.95,780.75,527.25,664.45,481.7
2020-06-25,1717.9,1028.75,351.0,700.5,2016.1,2173.15,202.1,559.0,185.25,1381.7,421.7,3005.35,6021.15,550.05,218.2,,554.15,943.1,3802.35,607.45,22068.8,323.1,193.55,146.6,140.4,81.6,179.35,96.1,161.65,344.0,1689.0,977.6,16787.0,3450.4,5762.3,507.25,103.8,2820.45,2559.7,18090.7,1437.5,487.65,4006.6,634.9,2330.45,442.9,786.25,538.4,654.1,475.15
2020-06-26,1741.65,1056.45,349.1,748.2,2118.85,2154.2,195.2,560.4,184.6,1340.1,424.85,2903.5,5946.3,562.4,225.45,,560.85,962.2,3860.6,616.15,22523.85,323.85,192.65,151.05,142.1,84.15,179.2,97.0,162.15,343.2,1686.75,966.2,16677.5,3456.4,5754.9,501.4,101.4,2867.6,2540.45,18473.4,1388.15,479.95,3998.6,634.9,2350.75,440.25,784.35,541.9,652.15,492.55
2020-06-29,1723.15,1076.05,343.1,731.75,2101.65,2182.95,197.25,567.1,179.25,1355.65,404.8,2857.95,5890.2,553.7,219.7,,541.55,936.6,3807.0,619.25,22341.95,320.85,190.7,145.85,134.85,82.4,178.25,94.9,159.75,342.65,1691.95,957.45,16724.85,3519.25,5678.7,507.45,99.45,2859.5,2504.05,18113.5,1365.05,482.0,3973.85,644.9,2316.6,431.9,786.8,537.2,636.55,480.0
